#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.35000E-05 2.14287E+10 5.47507E+05
4.36000E-05 2.12308E+10 5.42453E+05
4.37000E-05 2.10353E+10 5.37457E+05
4.38000E-05 2.08420E+10 5.32517E+05
4.39000E-05 2.06509E+10 5.27635E+05
4.40000E-05 2.04620E+10 5.22808E+05
4.41000E-05 2.02752E+10 5.18035E+05
4.42000E-05 2.00905E+10 5.13317E+05
4.43000E-05 1.99079E+10 5.08652E+05
4.44000E-05 1.97274E+10 5.04040E+05
4.45000E-05 1.95490E+10 4.99480E+05
4.46000E-05 1.93725E+10 4.94971E+05
4.47000E-05 1.91980E+10 4.90513E+05
4.48000E-05 1.90254E+10 4.86104E+05
4.49000E-05 1.88548E+10 4.81745E+05
4.50000E-05 1.86861E+10 4.77434E+05
4.51000E-05 1.85193E+10 4.73172E+05
4.52000E-05 1.83543E+10 4.68956E+05
4.53000E-05 1.81911E+10 4.64787E+05
4.54000E-05 1.80298E+10 4.60665E+05
4.55000E-05 1.78702E+10 4.56587E+05
4.56000E-05 1.77124E+10 4.52555E+05
4.57000E-05 1.75563E+10 4.48566E+05
4.58000E-05 1.74019E+10 4.44622E+05
4.59000E-05 1.72492E+10 4.40720E+05
4.60000E-05 1.70981E+10 4.36861E+05
4.61000E-05 1.69487E+10 4.33044E+05
4.62000E-05 1.68010E+10 4.29268E+05
4.63000E-05 1.66548E+10 4.25534E+05
4.64000E-05 1.65102E+10 4.21839E+05
4.65000E-05 1.63672E+10 4.18185E+05
4.66000E-05 1.62257E+10 4.14570E+05
4.67000E-05 1.60857E+10 4.10993E+05
4.68000E-05 1.59472E+10 4.07455E+05
4.69000E-05 1.58102E+10 4.03955E+05
4.70000E-05 1.56747E+10 4.00492E+05
4.71000E-05 1.55406E+10 3.97066E+05
4.72000E-05 1.54079E+10 3.93676E+05
4.73000E-05 1.52767E+10 3.90323E+05
4.74000E-05 1.51468E+10 3.87004E+05
4.75000E-05 1.50183E+10 3.83721E+05
4.76000E-05 1.48912E+10 3.80473E+05
4.77000E-05 1.47654E+10 3.77258E+05
4.78000E-05 1.46409E+10 3.74078E+05
4.79000E-05 1.45177E+10 3.70930E+05
4.80000E-05 1.43958E+10 3.67816E+05
4.81000E-05 1.42752E+10 3.64734E+05
4.82000E-05 1.41558E+10 3.61684E+05
4.83000E-05 1.40377E+10 3.58666E+05
4.84000E-05 1.39208E+10 3.55679E+05
4.85000E-05 1.38051E+10 3.52723E+05
4.86000E-05 1.36906E+10 3.49797E+05
4.87000E-05 1.35772E+10 3.46902E+05
4.88000E-05 1.34651E+10 3.44036E+05
4.89000E-05 1.33541E+10 3.41200E+05
4.90000E-05 1.32442E+10 3.38393E+05
4.91000E-05 1.31355E+10 3.35614E+05
4.92000E-05 1.30278E+10 3.32864E+05
4.93000E-05 1.29213E+10 3.30142E+05
4.94000E-05 1.28158E+10 3.27447E+05
4.95000E-05 1.27114E+10 3.24780E+05
4.96000E-05 1.26081E+10 3.22140E+05
4.97000E-05 1.25058E+10 3.19526E+05
4.98000E-05 1.24045E+10 3.16939E+05
4.99000E-05 1.23043E+10 3.14378E+05
5.00000E-05 1.22051E+10 3.11842E+05
5.01000E-05 1.21068E+10 3.09332E+05
5.02000E-05 1.20096E+10 3.06847E+05
5.03000E-05 1.19133E+10 3.04387E+05
5.04000E-05 1.18179E+10 3.01951E+05
5.05000E-05 1.17235E+10 2.99539E+05
5.06000E-05 1.16301E+10 2.97152E+05
5.07000E-05 1.15376E+10 2.94788E+05
5.08000E-05 1.14460E+10 2.92447E+05
5.09000E-05 1.13553E+10 2.90129E+05
5.10000E-05 1.12654E+10 2.87835E+05
5.11000E-05 1.11765E+10 2.85563E+05
5.12000E-05 1.10885E+10 2.83313E+05
5.13000E-05 1.10013E+10 2.81085E+05
5.14000E-05 1.09149E+10 2.78878E+05
5.15000E-05 1.08294E+10 2.76694E+05
5.16000E-05 1.07447E+10 2.74530E+05
5.17000E-05 1.06609E+10 2.72388E+05
5.18000E-05 1.05778E+10 2.70266E+05
5.19000E-05 1.04956E+10 2.68165E+05
5.20000E-05 1.04142E+10 2.66084E+05
5.21000E-05 1.03335E+10 2.64024E+05
5.22000E-05 1.02536E+10 2.61983E+05
5.23000E-05 1.01745E+10 2.59961E+05
5.24000E-05 1.00962E+10 2.57959E+05
5.25000E-05 1.00186E+10 2.55976E+05
5.26000E-05 9.94169E+09 2.54012E+05
5.27000E-05 9.86555E+09 2.52067E+05
5.28000E-05 9.79014E+09 2.50140E+05
5.29000E-05 9.71545E+09 2.48232E+05
5.30000E-05 9.64146E+09 2.46342E+05
5.31000E-05 9.56818E+09 2.44469E+05
5.32000E-05 9.49558E+09 2.42614E+05
5.33000E-05 9.42367E+09 2.40777E+05
5.34000E-05 9.35243E+09 2.38957E+05
5.35000E-05 9.28187E+09 2.37154E+05
5.36000E-05 9.21196E+09 2.35368E+05
5.37000E-05 9.14271E+09 2.33598E+05
5.38000E-05 9.07410E+09 2.31845E+05
5.39000E-05 9.00614E+09 2.30109E+05
5.40000E-05 8.93880E+09 2.28388E+05
5.41000E-05 8.87210E+09 2.26684E+05
5.42000E-05 8.80600E+09 2.24995E+05
5.43000E-05 8.74052E+09 2.23322E+05
5.44000E-05 8.67565E+09 2.21665E+05
5.45000E-05 8.61137E+09 2.20022E+05
5.46000E-05 8.54769E+09 2.18395E+05
5.47000E-05 8.48459E+09 2.16783E+05
