#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.57000E-05 9.74468E+10 3.22186E+06
2.58000E-05 9.59448E+10 3.17220E+06
2.59000E-05 9.44716E+10 3.12349E+06
2.60000E-05 9.30265E+10 3.07571E+06
2.61000E-05 9.16090E+10 3.02885E+06
2.62000E-05 9.02184E+10 2.98287E+06
2.63000E-05 8.88540E+10 2.93776E+06
2.64000E-05 8.75154E+10 2.89350E+06
2.65000E-05 8.62019E+10 2.85007E+06
2.66000E-05 8.49129E+10 2.80745E+06
2.67000E-05 8.36479E+10 2.76563E+06
2.68000E-05 8.24064E+10 2.72458E+06
2.69000E-05 8.11878E+10 2.68429E+06
2.70000E-05 7.99917E+10 2.64475E+06
2.71000E-05 7.88176E+10 2.60593E+06
2.72000E-05 7.76649E+10 2.56781E+06
2.73000E-05 7.65331E+10 2.53040E+06
2.74000E-05 7.54220E+10 2.49366E+06
2.75000E-05 7.43309E+10 2.45758E+06
2.76000E-05 7.32595E+10 2.42216E+06
2.77000E-05 7.22073E+10 2.38737E+06
2.78000E-05 7.11739E+10 2.35321E+06
2.79000E-05 7.01590E+10 2.31965E+06
2.80000E-05 6.91621E+10 2.28669E+06
2.81000E-05 6.81828E+10 2.25431E+06
2.82000E-05 6.72208E+10 2.22250E+06
2.83000E-05 6.62757E+10 2.19126E+06
2.84000E-05 6.53472E+10 2.16056E+06
2.85000E-05 6.44348E+10 2.13039E+06
2.86000E-05 6.35384E+10 2.10075E+06
2.87000E-05 6.26574E+10 2.07163E+06
2.88000E-05 6.17917E+10 2.04300E+06
2.89000E-05 6.09409E+10 2.01487E+06
2.90000E-05 6.01047E+10 1.98723E+06
2.91000E-05 5.92827E+10 1.96005E+06
2.92000E-05 5.84748E+10 1.93334E+06
2.93000E-05 5.76806E+10 1.90708E+06
2.94000E-05 5.68998E+10 1.88126E+06
2.95000E-05 5.61322E+10 1.85588E+06
2.96000E-05 5.53775E+10 1.83093E+06
2.97000E-05 5.46354E+10 1.80640E+06
2.98000E-05 5.39058E+10 1.78227E+06
2.99000E-05 5.31882E+10 1.75855E+06
3.00000E-05 5.24826E+10 1.73522E+06
3.01000E-05 5.17886E+10 1.71227E+06
3.02000E-05 5.11061E+10 1.68971E+06
3.03000E-05 5.04347E+10 1.66751E+06
3.04000E-05 4.97744E+10 1.64568E+06
3.05000E-05 4.91248E+10 1.62420E+06
3.06000E-05 4.84858E+10 1.60307E+06
3.07000E-05 4.78571E+10 1.58229E+06
3.08000E-05 4.72386E+10 1.56184E+06
3.09000E-05 4.66301E+10 1.54172E+06
3.10000E-05 4.60313E+10 1.52192E+06
3.11000E-05 4.54421E+10 1.50244E+06
3.12000E-05 4.48623E+10 1.48327E+06
3.13000E-05 4.42917E+10 1.46441E+06
3.14000E-05 4.37302E+10 1.44584E+06
3.15000E-05 4.31775E+10 1.42757E+06
3.16000E-05 4.26336E+10 1.40958E+06
3.17000E-05 4.20982E+10 1.39188E+06
3.18000E-05 4.15711E+10 1.37446E+06
3.19000E-05 4.10523E+10 1.35730E+06
3.20000E-05 4.05415E+10 1.34041E+06
3.21000E-05 4.00387E+10 1.32379E+06
3.22000E-05 3.95436E+10 1.30742E+06
3.23000E-05 3.90562E+10 1.29131E+06
3.24000E-05 3.85763E+10 1.27544E+06
3.25000E-05 3.81037E+10 1.25981E+06
3.26000E-05 3.76383E+10 1.24442E+06
