#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.67000E-05 3.29230E+11 8.41191E+06
2.68000E-05 3.24344E+11 8.28706E+06
2.69000E-05 3.19548E+11 8.16452E+06
2.70000E-05 3.14840E+11 8.04423E+06
2.71000E-05 3.10219E+11 7.92616E+06
2.72000E-05 3.05682E+11 7.81024E+06
2.73000E-05 3.01227E+11 7.69643E+06
2.74000E-05 2.96854E+11 7.58468E+06
2.75000E-05 2.92560E+11 7.47496E+06
2.76000E-05 2.88343E+11 7.36722E+06
2.77000E-05 2.84201E+11 7.26141E+06
2.78000E-05 2.80134E+11 7.15749E+06
2.79000E-05 2.76139E+11 7.05542E+06
2.80000E-05 2.72216E+11 6.95517E+06
2.81000E-05 2.68361E+11 6.85669E+06
2.82000E-05 2.64575E+11 6.75995E+06
2.83000E-05 2.60855E+11 6.66491E+06
2.84000E-05 2.57200E+11 6.57153E+06
2.85000E-05 2.53610E+11 6.47978E+06
2.86000E-05 2.50081E+11 6.38963E+06
2.87000E-05 2.46614E+11 6.30104E+06
2.88000E-05 2.43206E+11 6.21398E+06
2.89000E-05 2.39858E+11 6.12842E+06
2.90000E-05 2.36566E+11 6.04432E+06
2.91000E-05 2.33331E+11 5.96167E+06
2.92000E-05 2.30151E+11 5.88042E+06
2.93000E-05 2.27025E+11 5.80055E+06
2.94000E-05 2.23952E+11 5.72203E+06
2.95000E-05 2.20931E+11 5.64484E+06
2.96000E-05 2.17961E+11 5.56894E+06
2.97000E-05 2.15040E+11 5.49432E+06
2.98000E-05 2.12168E+11 5.42094E+06
2.99000E-05 2.09344E+11 5.34878E+06
3.00000E-05 2.06567E+11 5.27782E+06
3.01000E-05 2.03835E+11 5.20803E+06
3.02000E-05 2.01149E+11 5.13939E+06
3.03000E-05 1.98506E+11 5.07188E+06
3.04000E-05 1.95907E+11 5.00548E+06
3.05000E-05 1.93351E+11 4.94015E+06
3.06000E-05 1.90836E+11 4.87589E+06
3.07000E-05 1.88361E+11 4.81267E+06
3.08000E-05 1.85927E+11 4.75047E+06
3.09000E-05 1.83532E+11 4.68928E+06
3.10000E-05 1.81175E+11 4.62906E+06
3.11000E-05 1.78856E+11 4.56981E+06
3.12000E-05 1.76574E+11 4.51150E+06
3.13000E-05 1.74328E+11 4.45412E+06
3.14000E-05 1.72118E+11 4.39765E+06
3.15000E-05 1.69943E+11 4.34208E+06
3.16000E-05 1.67802E+11 4.28737E+06
3.17000E-05 1.65694E+11 4.23353E+06
3.18000E-05 1.63620E+11 4.18053E+06
3.19000E-05 1.61578E+11 4.12835E+06
3.20000E-05 1.59568E+11 4.07699E+06
3.21000E-05 1.57589E+11 4.02642E+06
3.22000E-05 1.55640E+11 3.97664E+06
3.23000E-05 1.53722E+11 3.92762E+06
3.24000E-05 1.51833E+11 3.87936E+06
3.25000E-05 1.49972E+11 3.83183E+06
3.26000E-05 1.48141E+11 3.78503E+06
3.27000E-05 1.46337E+11 3.73894E+06
3.28000E-05 1.44561E+11 3.69355E+06
3.29000E-05 1.42811E+11 3.64885E+06
3.30000E-05 1.41088E+11 3.60482E+06
3.31000E-05 1.39390E+11 3.56146E+06
3.32000E-05 1.37719E+11 3.51874E+06
3.33000E-05 1.36072E+11 3.47666E+06
3.34000E-05 1.34449E+11 3.43521E+06
3.35000E-05 1.32851E+11 3.39438E+06
3.36000E-05 1.31277E+11 3.35415E+06
3.37000E-05 1.29726E+11 3.31452E+06
3.38000E-05 1.28197E+11 3.27546E+06
3.39000E-05 1.26691E+11 3.23699E+06
3.40000E-05 1.25207E+11 3.19907E+06
3.41000E-05 1.23745E+11 3.16171E+06
3.42000E-05 1.22304E+11 3.12489E+06
3.43000E-05 1.20884E+11 3.08861E+06
3.44000E-05 1.19484E+11 3.05285E+06
3.45000E-05 1.18105E+11 3.01761E+06
3.46000E-05 1.16746E+11 2.98288E+06
3.47000E-05 1.15406E+11 2.94864E+06
3.48000E-05 1.14085E+11 2.91489E+06
3.49000E-05 1.12783E+11 2.88163E+06
3.50000E-05 1.11499E+11 2.84884E+06
3.51000E-05 1.10234E+11 2.81651E+06
3.52000E-05 1.08987E+11 2.78464E+06
3.53000E-05 1.07757E+11 2.75322E+06
3.54000E-05 1.06545E+11 2.72224E+06
3.55000E-05 1.05349E+11 2.69170E+06
3.56000E-05 1.04171E+11 2.66158E+06
3.57000E-05 1.03008E+11 2.63188E+06
3.58000E-05 1.01862E+11 2.60260E+06
3.59000E-05 1.00732E+11 2.57372E+06
3.60000E-05 9.96174E+10 2.54525E+06
3.61000E-05 9.85181E+10 2.51716E+06
3.62000E-05 9.74340E+10 2.48946E+06
3.63000E-05 9.63648E+10 2.46214E+06
3.64000E-05 9.53102E+10 2.43520E+06
3.65000E-05 9.42700E+10 2.40862E+06
3.66000E-05 9.32440E+10 2.38240E+06
3.67000E-05 9.22318E+10 2.35654E+06
3.68000E-05 9.12334E+10 2.33103E+06
3.69000E-05 9.02484E+10 2.30587E+06
3.70000E-05 8.92767E+10 2.28104E+06
3.71000E-05 8.83180E+10 2.25655E+06
3.72000E-05 8.73722E+10 2.23238E+06
3.73000E-05 8.64390E+10 2.20854E+06
3.74000E-05 8.55182E+10 2.18501E+06
3.75000E-05 8.46097E+10 2.16180E+06
3.76000E-05 8.37131E+10 2.13889E+06
3.77000E-05 8.28285E+10 2.11629E+06
3.78000E-05 8.19554E+10 2.09398E+06
3.79000E-05 8.10939E+10 2.07197E+06
3.80000E-05 8.02436E+10 2.05024E+06
3.81000E-05 7.94045E+10 2.02880E+06
3.82000E-05 7.85763E+10 2.00764E+06
3.83000E-05 7.77589E+10 1.98676E+06
3.84000E-05 7.69520E+10 1.96614E+06
3.85000E-05 7.61556E+10 1.94579E+06
3.86000E-05 7.53695E+10 1.92571E+06
3.87000E-05 7.45935E+10 1.90588E+06
3.88000E-05 7.38275E+10 1.88631E+06
3.89000E-05 7.30713E+10 1.86699E+06
3.90000E-05 7.23247E+10 1.84791E+06
3.91000E-05 7.15876E+10 1.82908E+06
3.92000E-05 7.08599E+10 1.81049E+06
3.93000E-05 7.01415E+10 1.79213E+06
3.94000E-05 6.94321E+10 1.77401E+06
3.95000E-05 6.87316E+10 1.75611E+06
3.96000E-05 6.80400E+10 1.73844E+06
3.97000E-05 6.73570E+10 1.72099E+06
3.98000E-05 6.66826E+10 1.70376E+06
3.99000E-05 6.60166E+10 1.68674E+06
4.00000E-05 6.53589E+10 1.66994E+06
4.01000E-05 6.47094E+10 1.65334E+06
4.02000E-05 6.40679E+10 1.63695E+06
4.03000E-05 6.34344E+10 1.62076E+06
4.04000E-05 6.28087E+10 1.60478E+06
4.05000E-05 6.21906E+10 1.58898E+06
4.06000E-05 6.15802E+10 1.57339E+06
4.07000E-05 6.09772E+10 1.55798E+06
4.08000E-05 6.03816E+10 1.54276E+06
4.09000E-05 5.97932E+10 1.52773E+06
4.10000E-05 5.92120E+10 1.51288E+06
4.11000E-05 5.86378E+10 1.49821E+06
4.12000E-05 5.80706E+10 1.48372E+06
4.13000E-05 5.75102E+10 1.46940E+06
4.14000E-05 5.69565E+10 1.45525E+06
4.15000E-05 5.64096E+10 1.44128E+06
4.16000E-05 5.58691E+10 1.42747E+06
4.17000E-05 5.53351E+10 1.41382E+06
4.18000E-05 5.48075E+10 1.40034E+06
4.19000E-05 5.42861E+10 1.38702E+06
4.20000E-05 5.37710E+10 1.37386E+06
4.21000E-05 5.32619E+10 1.36085E+06
4.22000E-05 5.27588E+10 1.34800E+06
4.23000E-05 5.22617E+10 1.33530E+06
4.24000E-05 5.17704E+10 1.32275E+06
4.25000E-05 5.12849E+10 1.31034E+06
4.26000E-05 5.08050E+10 1.29808E+06
4.27000E-05 5.03308E+10 1.28596E+06
4.28000E-05 4.98620E+10 1.27399E+06
4.29000E-05 4.93987E+10 1.26215E+06
4.30000E-05 4.89408E+10 1.25045E+06
4.31000E-05 4.84882E+10 1.23888E+06
4.32000E-05 4.80408E+10 1.22745E+06
4.33000E-05 4.75985E+10 1.21615E+06
4.34000E-05 4.71613E+10 1.20498E+06
4.35000E-05 4.67292E+10 1.19394E+06
4.36000E-05 4.63019E+10 1.18302E+06
4.37000E-05 4.58796E+10 1.17223E+06
4.38000E-05 4.54620E+10 1.16156E+06
4.39000E-05 4.50492E+10 1.15102E+06
4.40000E-05 4.46410E+10 1.14059E+06
4.41000E-05 4.42375E+10 1.13028E+06
4.42000E-05 4.38385E+10 1.12008E+06
4.43000E-05 4.34440E+10 1.11000E+06
4.44000E-05 4.30540E+10 1.10004E+06
4.45000E-05 4.26683E+10 1.09018E+06
4.46000E-05 4.22869E+10 1.08044E+06
4.47000E-05 4.19097E+10 1.07080E+06
4.48000E-05 4.15368E+10 1.06127E+06
4.49000E-05 4.11680E+10 1.05185E+06
4.50000E-05 4.08033E+10 1.04253E+06
4.51000E-05 4.04426E+10 1.03332E+06
4.52000E-05 4.00859E+10 1.02420E+06
4.53000E-05 3.97331E+10 1.01519E+06
4.54000E-05 3.93842E+10 1.00627E+06
4.55000E-05 3.90391E+10 9.97457E+05
4.56000E-05 3.86977E+10 9.88736E+05
4.57000E-05 3.83601E+10 9.80110E+05
4.58000E-05 3.80262E+10 9.71578E+05
4.59000E-05 3.76959E+10 9.63139E+05
4.60000E-05 3.73692E+10 9.54791E+05
4.61000E-05 3.70460E+10 9.46534E+05
4.62000E-05 3.67263E+10 9.38365E+05
4.63000E-05 3.64100E+10 9.30284E+05
4.64000E-05 3.60972E+10 9.22291E+05
4.65000E-05 3.57877E+10 9.14383E+05
4.66000E-05 3.54814E+10 9.06559E+05
4.67000E-05 3.51785E+10 8.98819E+05
4.68000E-05 3.48788E+10 8.91161E+05
4.69000E-05 3.45823E+10 8.83585E+05
4.70000E-05 3.42889E+10 8.76089E+05
4.71000E-05 3.39986E+10 8.68673E+05
4.72000E-05 3.37114E+10 8.61334E+05
4.73000E-05 3.34272E+10 8.54073E+05
4.74000E-05 3.31460E+10 8.46889E+05
4.75000E-05 3.28678E+10 8.39780E+05
4.76000E-05 3.25925E+10 8.32745E+05
4.77000E-05 3.23200E+10 8.25784E+05
4.78000E-05 3.20504E+10 8.18895E+05
4.79000E-05 3.17836E+10 8.12078E+05
4.80000E-05 3.15196E+10 8.05332E+05
4.81000E-05 3.12583E+10 7.98655E+05
4.82000E-05 3.09997E+10 7.92048E+05
4.83000E-05 3.07437E+10 7.85509E+05
4.84000E-05 3.04904E+10 7.79037E+05
4.85000E-05 3.02397E+10 7.72632E+05
4.86000E-05 2.99916E+10 7.66293E+05
4.87000E-05 2.97460E+10 7.60018E+05
4.88000E-05 2.95030E+10 7.53808E+05
4.89000E-05 2.92624E+10 7.47660E+05
4.90000E-05 2.90242E+10 7.41576E+05
4.91000E-05 2.87885E+10 7.35553E+05
4.92000E-05 2.85552E+10 7.29591E+05
4.93000E-05 2.83242E+10 7.23689E+05
4.94000E-05 2.80955E+10 7.17847E+05
4.95000E-05 2.78692E+10 7.12064E+05
4.96000E-05 2.76451E+10 7.06339E+05
4.97000E-05 2.74233E+10 7.00671E+05
4.98000E-05 2.72037E+10 6.95060E+05
4.99000E-05 2.69863E+10 6.89505E+05
5.00000E-05 2.67710E+10 6.84006E+05
5.01000E-05 2.65579E+10 6.78561E+05
5.02000E-05 2.63469E+10 6.73170E+05
5.03000E-05 2.61380E+10 6.67833E+05
5.04000E-05 2.59312E+10 6.62548E+05
5.05000E-05 2.57264E+10 6.57316E+05
5.06000E-05 2.55237E+10 6.52135E+05
5.07000E-05 2.53229E+10 6.47005E+05
5.08000E-05 2.51241E+10 6.41926E+05
5.09000E-05 2.49272E+10 6.36896E+05
5.10000E-05 2.47323E+10 6.31916E+05
5.11000E-05 2.45393E+10 6.26984E+05
5.12000E-05 2.43481E+10 6.22100E+05
5.13000E-05 2.41588E+10 6.17263E+05
5.14000E-05 2.39714E+10 6.12473E+05
5.15000E-05 2.37857E+10 6.07730E+05
5.16000E-05 2.36019E+10 6.03033E+05
5.17000E-05 2.34198E+10 5.98381E+05
5.18000E-05 2.32395E+10 5.93773E+05
5.19000E-05 2.30609E+10 5.89210E+05
5.20000E-05 2.28840E+10 5.84691E+05
5.21000E-05 2.27088E+10 5.80215E+05
5.22000E-05 2.25353E+10 5.75782E+05
5.23000E-05 2.23634E+10 5.71390E+05
5.24000E-05 2.21932E+10 5.67041E+05
5.25000E-05 2.20246E+10 5.62733E+05
5.26000E-05 2.18576E+10 5.58466E+05
5.27000E-05 2.16921E+10 5.54239E+05
5.28000E-05 2.15283E+10 5.50052E+05
5.29000E-05 2.13660E+10 5.45905E+05
5.30000E-05 2.12052E+10 5.41797E+05
5.31000E-05 2.10459E+10 5.37727E+05
5.32000E-05 2.08881E+10 5.33695E+05
5.33000E-05 2.07318E+10 5.29701E+05
5.34000E-05 2.05769E+10 5.25744E+05
5.35000E-05 2.04235E+10 5.21825E+05
5.36000E-05 2.02715E+10 5.17941E+05
5.37000E-05 2.01209E+10 5.14094E+05
5.38000E-05 1.99717E+10 5.10282E+05
5.39000E-05 1.98239E+10 5.06506E+05
5.40000E-05 1.96775E+10 5.02765E+05
5.41000E-05 1.95324E+10 4.99058E+05
5.42000E-05 1.93887E+10 4.95385E+05
5.43000E-05 1.92462E+10 4.91746E+05
5.44000E-05 1.91051E+10 4.88140E+05
5.45000E-05 1.89653E+10 4.84567E+05
5.46000E-05 1.88267E+10 4.81027E+05
5.47000E-05 1.86894E+10 4.77519E+05
5.48000E-05 1.85534E+10 4.74043E+05
5.49000E-05 1.84186E+10 4.70598E+05
5.50000E-05 1.82850E+10 4.67185E+05
5.51000E-05 1.81526E+10 4.63803E+05
5.52000E-05 1.80214E+10 4.60451E+05
5.53000E-05 1.78914E+10 4.57129E+05
5.54000E-05 1.77626E+10 4.53838E+05
5.55000E-05 1.76349E+10 4.50576E+05
5.56000E-05 1.75084E+10 4.47343E+05
5.57000E-05 1.73830E+10 4.44139E+05
5.58000E-05 1.72587E+10 4.40964E+05
5.59000E-05 1.71355E+10 4.37817E+05
5.60000E-05 1.70135E+10 4.34698E+05
5.61000E-05 1.68925E+10 4.31607E+05
5.62000E-05 1.67726E+10 4.28543E+05
5.63000E-05 1.66537E+10 4.25506E+05
5.64000E-05 1.65359E+10 4.22497E+05
5.65000E-05 1.64192E+10 4.19514E+05
5.66000E-05 1.63034E+10 4.16557E+05
5.67000E-05 1.61887E+10 4.13626E+05
5.68000E-05 1.60750E+10 4.10721E+05
5.69000E-05 1.59623E+10 4.07841E+05
5.70000E-05 1.58506E+10 4.04986E+05
5.71000E-05 1.57399E+10 4.02157E+05
