#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.99000E-05 1.19440E+10 3.94903E+05
4.00000E-05 1.18250E+10 3.90968E+05
4.01000E-05 1.17075E+10 3.87083E+05
4.02000E-05 1.15915E+10 3.83246E+05
4.03000E-05 1.14768E+10 3.79456E+05
4.04000E-05 1.13636E+10 3.75713E+05
4.05000E-05 1.12518E+10 3.72016E+05
4.06000E-05 1.11414E+10 3.68364E+05
4.07000E-05 1.10323E+10 3.64757E+05
4.08000E-05 1.09245E+10 3.61194E+05
4.09000E-05 1.08181E+10 3.57675E+05
4.10000E-05 1.07129E+10 3.54198E+05
4.11000E-05 1.06090E+10 3.50763E+05
4.12000E-05 1.05064E+10 3.47370E+05
4.13000E-05 1.04050E+10 3.44018E+05
4.14000E-05 1.03048E+10 3.40706E+05
4.15000E-05 1.02059E+10 3.37434E+05
4.16000E-05 1.01081E+10 3.34201E+05
4.17000E-05 1.00115E+10 3.31007E+05
4.18000E-05 9.91602E+09 3.27851E+05
4.19000E-05 9.82170E+09 3.24732E+05
4.20000E-05 9.72849E+09 3.21651E+05
4.21000E-05 9.63639E+09 3.18606E+05
4.22000E-05 9.54537E+09 3.15596E+05
4.23000E-05 9.45543E+09 3.12622E+05
4.24000E-05 9.36654E+09 3.09684E+05
4.25000E-05 9.27870E+09 3.06779E+05
4.26000E-05 9.19188E+09 3.03909E+05
4.27000E-05 9.10608E+09 3.01072E+05
4.28000E-05 9.02127E+09 2.98268E+05
4.29000E-05 8.93745E+09 2.95497E+05
4.30000E-05 8.85460E+09 2.92757E+05
4.31000E-05 8.77271E+09 2.90050E+05
4.32000E-05 8.69176E+09 2.87373E+05
4.33000E-05 8.61174E+09 2.84728E+05
4.34000E-05 8.53265E+09 2.82113E+05
4.35000E-05 8.45446E+09 2.79528E+05
4.36000E-05 8.37716E+09 2.76972E+05
4.37000E-05 8.30074E+09 2.74445E+05
4.38000E-05 8.22520E+09 2.71948E+05
4.39000E-05 8.15051E+09 2.69478E+05
4.40000E-05 8.07666E+09 2.67037E+05
4.41000E-05 8.00366E+09 2.64623E+05
4.42000E-05 7.93147E+09 2.62236E+05
4.43000E-05 7.86010E+09 2.59876E+05
4.44000E-05 7.78952E+09 2.57543E+05
4.45000E-05 7.71974E+09 2.55236E+05
4.46000E-05 7.65074E+09 2.52954E+05
4.47000E-05 7.58250E+09 2.50698E+05
4.48000E-05 7.51503E+09 2.48468E+05
4.49000E-05 7.44830E+09 2.46261E+05
4.50000E-05 7.38232E+09 2.44080E+05
4.51000E-05 7.31706E+09 2.41922E+05
4.52000E-05 7.25252E+09 2.39788E+05
