#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.94000E-05 1.51188E+09 3.97087E+04
3.95000E-05 1.49657E+09 3.93065E+04
3.96000E-05 1.48145E+09 3.89094E+04
3.97000E-05 1.46652E+09 3.85172E+04
3.98000E-05 1.45177E+09 3.81300E+04
3.99000E-05 1.43722E+09 3.77477E+04
4.00000E-05 1.42284E+09 3.73701E+04
4.01000E-05 1.40864E+09 3.69972E+04
4.02000E-05 1.39462E+09 3.66290E+04
4.03000E-05 1.38078E+09 3.62653E+04
4.04000E-05 1.36710E+09 3.59061E+04
4.05000E-05 1.35359E+09 3.55513E+04
4.06000E-05 1.34025E+09 3.52009E+04
4.07000E-05 1.32707E+09 3.48548E+04
4.08000E-05 1.31406E+09 3.45130E+04
4.09000E-05 1.30120E+09 3.41753E+04
4.10000E-05 1.28850E+09 3.38417E+04
4.11000E-05 1.27595E+09 3.35122E+04
4.12000E-05 1.26356E+09 3.31867E+04
4.13000E-05 1.25131E+09 3.28651E+04
4.14000E-05 1.23922E+09 3.25474E+04
4.15000E-05 1.22727E+09 3.22335E+04
4.16000E-05 1.21546E+09 3.19234E+04
4.17000E-05 1.20379E+09 3.16170E+04
4.18000E-05 1.19227E+09 3.13142E+04
4.19000E-05 1.18088E+09 3.10151E+04
4.20000E-05 1.16962E+09 3.07195E+04
4.21000E-05 1.15850E+09 3.04274E+04
4.22000E-05 1.14751E+09 3.01388E+04
4.23000E-05 1.13666E+09 2.98536E+04
4.24000E-05 1.12592E+09 2.95718E+04
4.25000E-05 1.11532E+09 2.92932E+04
4.26000E-05 1.10484E+09 2.90180E+04
4.27000E-05 1.09448E+09 2.87459E+04
4.28000E-05 1.08424E+09 2.84770E+04
4.29000E-05 1.07413E+09 2.82113E+04
4.30000E-05 1.06413E+09 2.79487E+04
4.31000E-05 1.05424E+09 2.76890E+04
4.32000E-05 1.04447E+09 2.74324E+04
4.33000E-05 1.03481E+09 2.71788E+04
4.34000E-05 1.02527E+09 2.69281E+04
4.35000E-05 1.01583E+09 2.66802E+04
4.36000E-05 1.00650E+09 2.64352E+04
4.37000E-05 9.97280E+08 2.61930E+04
4.38000E-05 9.88163E+08 2.59536E+04
4.39000E-05 9.79151E+08 2.57168E+04
4.40000E-05 9.70240E+08 2.54828E+04
4.41000E-05 9.61430E+08 2.52514E+04
4.42000E-05 9.52720E+08 2.50227E+04
4.43000E-05 9.44109E+08 2.47965E+04
