#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.17000E-05 2.25046E+10 7.44065E+05
3.18000E-05 2.22213E+10 7.34697E+05
3.19000E-05 2.19424E+10 7.25475E+05
3.20000E-05 2.16678E+10 7.16398E+05
3.21000E-05 2.13975E+10 7.07462E+05
3.22000E-05 2.11315E+10 6.98664E+05
3.23000E-05 2.08695E+10 6.90002E+05
3.24000E-05 2.06115E+10 6.81474E+05
3.25000E-05 2.03576E+10 6.73077E+05
3.26000E-05 2.01075E+10 6.64808E+05
3.27000E-05 1.98612E+10 6.56666E+05
3.28000E-05 1.96187E+10 6.48648E+05
3.29000E-05 1.93799E+10 6.40751E+05
3.30000E-05 1.91446E+10 6.32974E+05
3.31000E-05 1.89130E+10 6.25314E+05
3.32000E-05 1.86848E+10 6.17770E+05
3.33000E-05 1.84600E+10 6.10339E+05
3.34000E-05 1.82386E+10 6.03019E+05
3.35000E-05 1.80205E+10 5.95808E+05
3.36000E-05 1.78057E+10 5.88704E+05
3.37000E-05 1.75940E+10 5.81706E+05
3.38000E-05 1.73854E+10 5.74811E+05
3.39000E-05 1.71800E+10 5.68017E+05
3.40000E-05 1.69775E+10 5.61324E+05
3.41000E-05 1.67780E+10 5.54728E+05
3.42000E-05 1.65815E+10 5.48229E+05
3.43000E-05 1.63878E+10 5.41824E+05
3.44000E-05 1.61969E+10 5.35513E+05
3.45000E-05 1.60087E+10 5.29293E+05
3.46000E-05 1.58233E+10 5.23163E+05
3.47000E-05 1.56406E+10 5.17121E+05
3.48000E-05 1.54605E+10 5.11166E+05
3.49000E-05 1.52829E+10 5.05296E+05
3.50000E-05 1.51079E+10 4.99510E+05
3.51000E-05 1.49354E+10 4.93806E+05
3.52000E-05 1.47654E+10 4.88183E+05
3.53000E-05 1.45977E+10 4.82640E+05
3.54000E-05 1.44324E+10 4.77175E+05
3.55000E-05 1.42694E+10 4.71787E+05
3.56000E-05 1.41088E+10 4.66475E+05
3.57000E-05 1.39503E+10 4.61237E+05
3.58000E-05 1.37941E+10 4.56072E+05
3.59000E-05 1.36401E+10 4.50979E+05
3.60000E-05 1.34882E+10 4.45957E+05
3.61000E-05 1.33384E+10 4.41004E+05
3.62000E-05 1.31907E+10 4.36120E+05
3.63000E-05 1.30450E+10 4.31303E+05
3.64000E-05 1.29013E+10 4.26552E+05
3.65000E-05 1.27596E+10 4.21866E+05
3.66000E-05 1.26198E+10 4.17244E+05
3.67000E-05 1.24819E+10 4.12686E+05
3.68000E-05 1.23459E+10 4.08189E+05
3.69000E-05 1.22117E+10 4.03753E+05
3.70000E-05 1.20794E+10 3.99377E+05
3.71000E-05 1.19488E+10 3.95059E+05
3.72000E-05 1.18200E+10 3.90800E+05
3.73000E-05 1.16929E+10 3.86598E+05
3.74000E-05 1.15675E+10 3.82453E+05
3.75000E-05 1.14438E+10 3.78362E+05
3.76000E-05 1.13217E+10 3.74326E+05
3.77000E-05 1.12012E+10 3.70343E+05
3.78000E-05 1.10824E+10 3.66413E+05
3.79000E-05 1.09651E+10 3.62535E+05
3.80000E-05 1.08493E+10 3.58708E+05
3.81000E-05 1.07351E+10 3.54931E+05
3.82000E-05 1.06224E+10 3.51204E+05
3.83000E-05 1.05111E+10 3.47525E+05
3.84000E-05 1.04013E+10 3.43895E+05
3.85000E-05 1.02929E+10 3.40311E+05
3.86000E-05 1.01859E+10 3.36774E+05
3.87000E-05 1.00803E+10 3.33282E+05
