#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.84000E-05 1.69021E+10 5.58829E+05
3.85000E-05 1.67272E+10 5.53046E+05
3.86000E-05 1.65545E+10 5.47337E+05
3.87000E-05 1.63841E+10 5.41702E+05
3.88000E-05 1.62158E+10 5.36139E+05
3.89000E-05 1.60497E+10 5.30647E+05
3.90000E-05 1.58857E+10 5.25225E+05
3.91000E-05 1.57238E+10 5.19873E+05
3.92000E-05 1.55640E+10 5.14588E+05
3.93000E-05 1.54062E+10 5.09371E+05
3.94000E-05 1.52504E+10 5.04219E+05
3.95000E-05 1.50965E+10 4.99132E+05
3.96000E-05 1.49446E+10 4.94110E+05
3.97000E-05 1.47946E+10 4.89150E+05
3.98000E-05 1.46465E+10 4.84252E+05
3.99000E-05 1.45002E+10 4.79416E+05
4.00000E-05 1.43557E+10 4.74640E+05
4.01000E-05 1.42131E+10 4.69923E+05
4.02000E-05 1.40722E+10 4.65264E+05
4.03000E-05 1.39330E+10 4.60664E+05
4.04000E-05 1.37956E+10 4.56119E+05
4.05000E-05 1.36598E+10 4.51631E+05
4.06000E-05 1.35257E+10 4.47198E+05
4.07000E-05 1.33933E+10 4.42819E+05
4.08000E-05 1.32625E+10 4.38494E+05
4.09000E-05 1.31332E+10 4.34221E+05
4.10000E-05 1.30056E+10 4.30000E+05
4.11000E-05 1.28795E+10 4.25831E+05
4.12000E-05 1.27549E+10 4.21711E+05
4.13000E-05 1.26318E+10 4.17642E+05
4.14000E-05 1.25102E+10 4.13621E+05
4.15000E-05 1.23900E+10 4.09649E+05
4.16000E-05 1.22713E+10 4.05724E+05
4.17000E-05 1.21540E+10 4.01846E+05
4.18000E-05 1.20382E+10 3.98015E+05
4.19000E-05 1.19236E+10 3.94228E+05
4.20000E-05 1.18105E+10 3.90487E+05
4.21000E-05 1.16987E+10 3.86790E+05
4.22000E-05 1.15882E+10 3.83137E+05
4.23000E-05 1.14790E+10 3.79527E+05
4.24000E-05 1.13711E+10 3.75959E+05
4.25000E-05 1.12644E+10 3.72433E+05
4.26000E-05 1.11590E+10 3.68948E+05
4.27000E-05 1.10549E+10 3.65504E+05
4.28000E-05 1.09519E+10 3.62100E+05
4.29000E-05 1.08502E+10 3.58736E+05
4.30000E-05 1.07496E+10 3.55411E+05
4.31000E-05 1.06502E+10 3.52123E+05
4.32000E-05 1.05519E+10 3.48874E+05
4.33000E-05 1.04547E+10 3.45663E+05
4.34000E-05 1.03587E+10 3.42488E+05
4.35000E-05 1.02638E+10 3.39349E+05
4.36000E-05 1.01700E+10 3.36247E+05
4.37000E-05 1.00772E+10 3.33180E+05
4.38000E-05 9.98547E+09 3.30147E+05
4.39000E-05 9.89480E+09 3.27149E+05
4.40000E-05 9.80515E+09 3.24185E+05
4.41000E-05 9.71652E+09 3.21255E+05
4.42000E-05 9.62889E+09 3.18357E+05
4.43000E-05 9.54224E+09 3.15493E+05
4.44000E-05 9.45656E+09 3.12660E+05
4.45000E-05 9.37185E+09 3.09859E+05
4.46000E-05 9.28808E+09 3.07089E+05
4.47000E-05 9.20524E+09 3.04350E+05
4.48000E-05 9.12332E+09 3.01642E+05
4.49000E-05 9.04232E+09 2.98964E+05
4.50000E-05 8.96221E+09 2.96315E+05
4.51000E-05 8.88299E+09 2.93696E+05
4.52000E-05 8.80464E+09 2.91105E+05
4.53000E-05 8.72715E+09 2.88543E+05
4.54000E-05 8.65051E+09 2.86010E+05
4.55000E-05 8.57471E+09 2.83504E+05
4.56000E-05 8.49974E+09 2.81025E+05
4.57000E-05 8.42559E+09 2.78573E+05
4.58000E-05 8.35225E+09 2.76148E+05
4.59000E-05 8.27970E+09 2.73750E+05
4.60000E-05 8.20793E+09 2.71377E+05
4.61000E-05 8.13695E+09 2.69030E+05
4.62000E-05 8.06673E+09 2.66708E+05
4.63000E-05 7.99726E+09 2.64411E+05
4.64000E-05 7.92854E+09 2.62139E+05
4.65000E-05 7.86056E+09 2.59892E+05
4.66000E-05 7.79330E+09 2.57668E+05
4.67000E-05 7.72676E+09 2.55468E+05
4.68000E-05 7.66093E+09 2.53292E+05
4.69000E-05 7.59580E+09 2.51138E+05
4.70000E-05 7.53137E+09 2.49008E+05
4.71000E-05 7.46761E+09 2.46900E+05
4.72000E-05 7.40452E+09 2.44814E+05
4.73000E-05 7.34211E+09 2.42750E+05
4.74000E-05 7.28034E+09 2.40708E+05
4.75000E-05 7.21923E+09 2.38687E+05
4.76000E-05 7.15875E+09 2.36688E+05
4.77000E-05 7.09891E+09 2.34709E+05
4.78000E-05 7.03969E+09 2.32752E+05
4.79000E-05 6.98109E+09 2.30814E+05
4.80000E-05 6.92309E+09 2.28896E+05
4.81000E-05 6.86570E+09 2.26999E+05
4.82000E-05 6.80890E+09 2.25121E+05
4.83000E-05 6.75269E+09 2.23262E+05
4.84000E-05 6.69705E+09 2.21423E+05
4.85000E-05 6.64199E+09 2.19602E+05
4.86000E-05 6.58749E+09 2.17801E+05
4.87000E-05 6.53355E+09 2.16017E+05
4.88000E-05 6.48016E+09 2.14252E+05
4.89000E-05 6.42732E+09 2.12505E+05
4.90000E-05 6.37501E+09 2.10775E+05
4.91000E-05 6.32323E+09 2.09063E+05
4.92000E-05 6.27198E+09 2.07369E+05
4.93000E-05 6.22125E+09 2.05692E+05
4.94000E-05 6.17103E+09 2.04031E+05
4.95000E-05 6.12131E+09 2.02387E+05
4.96000E-05 6.07209E+09 2.00760E+05
4.97000E-05 6.02337E+09 1.99149E+05
4.98000E-05 5.97514E+09 1.97554E+05
4.99000E-05 5.92738E+09 1.95976E+05
5.00000E-05 5.88011E+09 1.94412E+05
5.01000E-05 5.83330E+09 1.92865E+05
5.02000E-05 5.78696E+09 1.91333E+05
5.03000E-05 5.74107E+09 1.89816E+05
5.04000E-05 5.69565E+09 1.88314E+05
5.05000E-05 5.65067E+09 1.86827E+05
5.06000E-05 5.60613E+09 1.85354E+05
5.07000E-05 5.56203E+09 1.83896E+05
5.08000E-05 5.51836E+09 1.82452E+05
5.09000E-05 5.47512E+09 1.81023E+05
5.10000E-05 5.43231E+09 1.79607E+05
5.11000E-05 5.38991E+09 1.78205E+05
5.12000E-05 5.34793E+09 1.76817E+05
5.13000E-05 5.30635E+09 1.75442E+05
5.14000E-05 5.26517E+09 1.74081E+05
5.15000E-05 5.22440E+09 1.72733E+05
5.16000E-05 5.18402E+09 1.71398E+05
5.17000E-05 5.14402E+09 1.70076E+05
5.18000E-05 5.10442E+09 1.68766E+05
5.19000E-05 5.06519E+09 1.67469E+05
5.20000E-05 5.02634E+09 1.66185E+05
5.21000E-05 4.98786E+09 1.64912E+05
5.22000E-05 4.94975E+09 1.63652E+05
5.23000E-05 4.91200E+09 1.62404E+05
5.24000E-05 4.87461E+09 1.61168E+05
