#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.39000E-05 4.56101E+10 1.50800E+06
2.40000E-05 4.48515E+10 1.48291E+06
2.41000E-05 4.41085E+10 1.45835E+06
2.42000E-05 4.33808E+10 1.43429E+06
2.43000E-05 4.26681E+10 1.41072E+06
2.44000E-05 4.19699E+10 1.38764E+06
2.45000E-05 4.12859E+10 1.36503E+06
2.46000E-05 4.06158E+10 1.34287E+06
2.47000E-05 3.99592E+10 1.32116E+06
2.48000E-05 3.93157E+10 1.29989E+06
2.49000E-05 3.86852E+10 1.27904E+06
2.50000E-05 3.80672E+10 1.25861E+06
2.51000E-05 3.74615E+10 1.23858E+06
2.52000E-05 3.68677E+10 1.21895E+06
2.53000E-05 3.62857E+10 1.19971E+06
2.54000E-05 3.57151E+10 1.18084E+06
2.55000E-05 3.51556E+10 1.16234E+06
2.56000E-05 3.46070E+10 1.14420E+06
2.57000E-05 3.40691E+10 1.12642E+06
2.58000E-05 3.35416E+10 1.10898E+06
2.59000E-05 3.30242E+10 1.09187E+06
2.60000E-05 3.25167E+10 1.07509E+06
2.61000E-05 3.20189E+10 1.05863E+06
2.62000E-05 3.15306E+10 1.04249E+06
2.63000E-05 3.10516E+10 1.02665E+06
2.64000E-05 3.05816E+10 1.01111E+06
2.65000E-05 3.01204E+10 9.95864E+05
2.66000E-05 2.96679E+10 9.80902E+05
2.67000E-05 2.92238E+10 9.66220E+05
2.68000E-05 2.87880E+10 9.51811E+05
2.69000E-05 2.83603E+10 9.37669E+05
2.70000E-05 2.79405E+10 9.23789E+05
2.71000E-05 2.75284E+10 9.10164E+05
2.72000E-05 2.71238E+10 8.96788E+05
2.73000E-05 2.67267E+10 8.83657E+05
2.74000E-05 2.63367E+10 8.70765E+05
2.75000E-05 2.59539E+10 8.58107E+05
2.76000E-05 2.55779E+10 8.45677E+05
2.77000E-05 2.52088E+10 8.33471E+05
2.78000E-05 2.48462E+10 8.21485E+05
2.79000E-05 2.44902E+10 8.09712E+05
2.80000E-05 2.41404E+10 7.98149E+05
2.81000E-05 2.37969E+10 7.86792E+05
2.82000E-05 2.34595E+10 7.75635E+05
2.83000E-05 2.31280E+10 7.64675E+05
2.84000E-05 2.28023E+10 7.53908E+05
2.85000E-05 2.24824E+10 7.43329E+05
2.86000E-05 2.21680E+10 7.32935E+05
2.87000E-05 2.18591E+10 7.22721E+05
2.88000E-05 2.15555E+10 7.12684E+05
2.89000E-05 2.12572E+10 7.02821E+05
2.90000E-05 2.09640E+10 6.93127E+05
2.91000E-05 2.06758E+10 6.83599E+05
2.92000E-05 2.03926E+10 6.74235E+05
2.93000E-05 2.01142E+10 6.65029E+05
2.94000E-05 1.98405E+10 6.55980E+05
2.95000E-05 1.95714E+10 6.47084E+05
2.96000E-05 1.93069E+10 6.38338E+05
2.97000E-05 1.90468E+10 6.29739E+05
2.98000E-05 1.87911E+10 6.21284E+05
2.99000E-05 1.85396E+10 6.12970E+05
3.00000E-05 1.82923E+10 6.04795E+05
3.01000E-05 1.80492E+10 5.96755E+05
3.02000E-05 1.78100E+10 5.88847E+05
3.03000E-05 1.75748E+10 5.81070E+05
3.04000E-05 1.73434E+10 5.73421E+05
3.05000E-05 1.71159E+10 5.65897E+05
3.06000E-05 1.68920E+10 5.58496E+05
3.07000E-05 1.66718E+10 5.51215E+05
3.08000E-05 1.64551E+10 5.44052E+05
3.09000E-05 1.62420E+10 5.37005E+05
3.10000E-05 1.60323E+10 5.30071E+05
3.11000E-05 1.58259E+10 5.23249E+05
3.12000E-05 1.56229E+10 5.16535E+05
3.13000E-05 1.54231E+10 5.09929E+05
3.14000E-05 1.52264E+10 5.03428E+05
3.15000E-05 1.50329E+10 4.97030E+05
3.16000E-05 1.48425E+10 4.90733E+05
3.17000E-05 1.46550E+10 4.84535E+05
3.18000E-05 1.44705E+10 4.78435E+05
3.19000E-05 1.42889E+10 4.72430E+05
3.20000E-05 1.41101E+10 4.66518E+05
3.21000E-05 1.39341E+10 4.60699E+05
3.22000E-05 1.37608E+10 4.54970E+05
3.23000E-05 1.35902E+10 4.49329E+05
3.24000E-05 1.34222E+10 4.43776E+05
3.25000E-05 1.32568E+10 4.38308E+05
3.26000E-05 1.30940E+10 4.32923E+05
3.27000E-05 1.29336E+10 4.27621E+05
3.28000E-05 1.27757E+10 4.22399E+05
3.29000E-05 1.26202E+10 4.17257E+05
3.30000E-05 1.24670E+10 4.12193E+05
3.31000E-05 1.23161E+10 4.07205E+05
3.32000E-05 1.21675E+10 4.02292E+05
3.33000E-05 1.20212E+10 3.97453E+05
3.34000E-05 1.18770E+10 3.92686E+05
3.35000E-05 1.17350E+10 3.87990E+05
3.36000E-05 1.15950E+10 3.83364E+05
3.37000E-05 1.14572E+10 3.78807E+05
3.38000E-05 1.13214E+10 3.74317E+05
3.39000E-05 1.11876E+10 3.69893E+05
3.40000E-05 1.10558E+10 3.65534E+05
3.41000E-05 1.09259E+10 3.61239E+05
3.42000E-05 1.07979E+10 3.57007E+05
3.43000E-05 1.06717E+10 3.52836E+05
3.44000E-05 1.05474E+10 3.48726E+05
3.45000E-05 1.04249E+10 3.44676E+05
3.46000E-05 1.03042E+10 3.40684E+05
3.47000E-05 1.01852E+10 3.36749E+05
3.48000E-05 1.00679E+10 3.32871E+05
3.49000E-05 9.95225E+09 3.29049E+05
3.50000E-05 9.83828E+09 3.25281E+05
3.51000E-05 9.72594E+09 3.21566E+05
3.52000E-05 9.61520E+09 3.17905E+05
3.53000E-05 9.50602E+09 3.14295E+05
3.54000E-05 9.39838E+09 3.10736E+05
3.55000E-05 9.29226E+09 3.07228E+05
3.56000E-05 9.18763E+09 3.03768E+05
3.57000E-05 9.08447E+09 3.00357E+05
3.58000E-05 8.98274E+09 2.96994E+05
3.59000E-05 8.88243E+09 2.93678E+05
3.60000E-05 8.78351E+09 2.90407E+05
3.61000E-05 8.68597E+09 2.87182E+05
3.62000E-05 8.58977E+09 2.84001E+05
3.63000E-05 8.49489E+09 2.80864E+05
3.64000E-05 8.40132E+09 2.77771E+05
3.65000E-05 8.30903E+09 2.74719E+05
3.66000E-05 8.21800E+09 2.71710E+05
3.67000E-05 8.12821E+09 2.68741E+05
3.68000E-05 8.03964E+09 2.65812E+05
3.69000E-05 7.95226E+09 2.62924E+05
3.70000E-05 7.86607E+09 2.60074E+05
3.71000E-05 7.78104E+09 2.57263E+05
3.72000E-05 7.69716E+09 2.54489E+05
3.73000E-05 7.61440E+09 2.51753E+05
3.74000E-05 7.53274E+09 2.49053E+05
3.75000E-05 7.45218E+09 2.46389E+05
3.76000E-05 7.37268E+09 2.43761E+05
3.77000E-05 7.29424E+09 2.41168E+05
3.78000E-05 7.21684E+09 2.38608E+05
3.79000E-05 7.14045E+09 2.36083E+05
3.80000E-05 7.06508E+09 2.33591E+05
3.81000E-05 6.99069E+09 2.31131E+05
3.82000E-05 6.91728E+09 2.28704E+05
3.83000E-05 6.84482E+09 2.26309E+05
3.84000E-05 6.77331E+09 2.23944E+05
3.85000E-05 6.70273E+09 2.21611E+05
3.86000E-05 6.63306E+09 2.19307E+05
3.87000E-05 6.56429E+09 2.17033E+05
3.88000E-05 6.49641E+09 2.14789E+05
3.89000E-05 6.42940E+09 2.12574E+05
3.90000E-05 6.36325E+09 2.10387E+05
3.91000E-05 6.29795E+09 2.08227E+05
3.92000E-05 6.23348E+09 2.06096E+05
3.93000E-05 6.16983E+09 2.03991E+05
3.94000E-05 6.10699E+09 2.01914E+05
3.95000E-05 6.04494E+09 1.99862E+05
3.96000E-05 5.98368E+09 1.97837E+05
3.97000E-05 5.92319E+09 1.95837E+05
3.98000E-05 5.86346E+09 1.93862E+05
3.99000E-05 5.80448E+09 1.91912E+05
4.00000E-05 5.74624E+09 1.89986E+05
4.01000E-05 5.68872E+09 1.88085E+05
4.02000E-05 5.63192E+09 1.86207E+05
4.03000E-05 5.57582E+09 1.84352E+05
4.04000E-05 5.52042E+09 1.82520E+05
4.05000E-05 5.46570E+09 1.80711E+05
4.06000E-05 5.41166E+09 1.78924E+05
4.07000E-05 5.35828E+09 1.77160E+05
4.08000E-05 5.30556E+09 1.75416E+05
4.09000E-05 5.25348E+09 1.73695E+05
4.10000E-05 5.20204E+09 1.71994E+05
4.11000E-05 5.15122E+09 1.70314E+05
4.12000E-05 5.10102E+09 1.68654E+05
4.13000E-05 5.05143E+09 1.67014E+05
4.14000E-05 5.00244E+09 1.65394E+05
4.15000E-05 4.95404E+09 1.63794E+05
4.16000E-05 4.90622E+09 1.62213E+05
4.17000E-05 4.85898E+09 1.60651E+05
4.18000E-05 4.81230E+09 1.59108E+05
4.19000E-05 4.76617E+09 1.57583E+05
4.20000E-05 4.72060E+09 1.56076E+05
4.21000E-05 4.67557E+09 1.54587E+05
4.22000E-05 4.63107E+09 1.53116E+05
4.23000E-05 4.58710E+09 1.51662E+05
4.24000E-05 4.54365E+09 1.50226E+05
4.25000E-05 4.50071E+09 1.48806E+05
4.26000E-05 4.45828E+09 1.47403E+05
4.27000E-05 4.41634E+09 1.46016E+05
4.28000E-05 4.37490E+09 1.44646E+05
4.29000E-05 4.33393E+09 1.43292E+05
4.30000E-05 4.29345E+09 1.41953E+05
4.31000E-05 4.25343E+09 1.40630E+05
4.32000E-05 4.21388E+09 1.39322E+05
4.33000E-05 4.17478E+09 1.38030E+05
4.34000E-05 4.13614E+09 1.36752E+05
4.35000E-05 4.09794E+09 1.35489E+05
4.36000E-05 4.06018E+09 1.34241E+05
4.37000E-05 4.02285E+09 1.33006E+05
4.38000E-05 3.98595E+09 1.31786E+05
4.39000E-05 3.94946E+09 1.30580E+05
4.40000E-05 3.91340E+09 1.29388E+05
4.41000E-05 3.87774E+09 1.28209E+05
4.42000E-05 3.84249E+09 1.27043E+05
4.43000E-05 3.80763E+09 1.25891E+05
4.44000E-05 3.77317E+09 1.24751E+05
4.45000E-05 3.73910E+09 1.23625E+05
4.46000E-05 3.70541E+09 1.22511E+05
4.47000E-05 3.67210E+09 1.21410E+05
4.48000E-05 3.63915E+09 1.20320E+05
4.49000E-05 3.60658E+09 1.19243E+05
4.50000E-05 3.57437E+09 1.18178E+05
4.51000E-05 3.54252E+09 1.17125E+05
4.52000E-05 3.51102E+09 1.16084E+05
4.53000E-05 3.47986E+09 1.15054E+05
4.54000E-05 3.44905E+09 1.14035E+05
4.55000E-05 3.41858E+09 1.13028E+05
4.56000E-05 3.38845E+09 1.12031E+05
4.57000E-05 3.35864E+09 1.11046E+05
4.58000E-05 3.32916E+09 1.10071E+05
4.59000E-05 3.30001E+09 1.09107E+05
4.60000E-05 3.27117E+09 1.08154E+05
4.61000E-05 3.24264E+09 1.07211E+05
4.62000E-05 3.21442E+09 1.06278E+05
4.63000E-05 3.18651E+09 1.05355E+05
4.64000E-05 3.15890E+09 1.04442E+05
4.65000E-05 3.13159E+09 1.03539E+05
4.66000E-05 3.10457E+09 1.02646E+05
4.67000E-05 3.07784E+09 1.01762E+05
4.68000E-05 3.05139E+09 1.00887E+05
4.69000E-05 3.02523E+09 1.00022E+05
4.70000E-05 2.99935E+09 9.91667E+04
4.71000E-05 2.97374E+09 9.83201E+04
4.72000E-05 2.94841E+09 9.74824E+04
4.73000E-05 2.92334E+09 9.66536E+04
4.74000E-05 2.89854E+09 9.58336E+04
4.75000E-05 2.87400E+09 9.50222E+04
4.76000E-05 2.84971E+09 9.42193E+04
4.77000E-05 2.82569E+09 9.34249E+04
4.78000E-05 2.80191E+09 9.26388E+04
4.79000E-05 2.77838E+09 9.18610E+04
4.80000E-05 2.75510E+09 9.10912E+04
4.81000E-05 2.73206E+09 9.03295E+04
4.82000E-05 2.70926E+09 8.95757E+04
4.83000E-05 2.68670E+09 8.88297E+04
4.84000E-05 2.66437E+09 8.80914E+04
4.85000E-05 2.64227E+09 8.73608E+04
4.86000E-05 2.62040E+09 8.66377E+04
4.87000E-05 2.59876E+09 8.59220E+04
4.88000E-05 2.57733E+09 8.52137E+04
4.89000E-05 2.55613E+09 8.45126E+04
4.90000E-05 2.53514E+09 8.38187E+04
4.91000E-05 2.51437E+09 8.31319E+04
4.92000E-05 2.49381E+09 8.24521E+04
4.93000E-05 2.47345E+09 8.17792E+04
4.94000E-05 2.45331E+09 8.11131E+04
4.95000E-05 2.43337E+09 8.04538E+04
4.96000E-05 2.41363E+09 7.98011E+04
4.97000E-05 2.39408E+09 7.91550E+04
4.98000E-05 2.37474E+09 7.85154E+04
4.99000E-05 2.35559E+09 7.78822E+04
5.00000E-05 2.33663E+09 7.72554E+04
5.01000E-05 2.31786E+09 7.66349E+04
5.02000E-05 2.29928E+09 7.60205E+04
5.03000E-05 2.28088E+09 7.54123E+04
5.04000E-05 2.26267E+09 7.48101E+04
5.05000E-05 2.24464E+09 7.42139E+04
5.06000E-05 2.22678E+09 7.36236E+04
5.07000E-05 2.20911E+09 7.30391E+04
5.08000E-05 2.19160E+09 7.24604E+04
5.09000E-05 2.17427E+09 7.18874E+04
5.10000E-05 2.15711E+09 7.13200E+04
5.11000E-05 2.14012E+09 7.07582E+04
5.12000E-05 2.12329E+09 7.02019E+04
5.13000E-05 2.10663E+09 6.96511E+04
5.14000E-05 2.09013E+09 6.91056E+04
5.15000E-05 2.07380E+09 6.85654E+04
5.16000E-05 2.05762E+09 6.80305E+04
5.17000E-05 2.04159E+09 6.75007E+04
5.18000E-05 2.02573E+09 6.69761E+04
5.19000E-05 2.01001E+09 6.64565E+04
5.20000E-05 1.99445E+09 6.59420E+04
5.21000E-05 1.97904E+09 6.54324E+04
5.22000E-05 1.96377E+09 6.49277E+04
5.23000E-05 1.94865E+09 6.44278E+04
5.24000E-05 1.93368E+09 6.39328E+04
5.25000E-05 1.91885E+09 6.34424E+04
5.26000E-05 1.90416E+09 6.29567E+04
5.27000E-05 1.88961E+09 6.24757E+04
5.28000E-05 1.87520E+09 6.19992E+04
5.29000E-05 1.86092E+09 6.15272E+04
5.30000E-05 1.84678E+09 6.10597E+04
5.31000E-05 1.83278E+09 6.05966E+04
5.32000E-05 1.81890E+09 6.01379E+04
5.33000E-05 1.80516E+09 5.96835E+04
5.34000E-05 1.79154E+09 5.92334E+04
5.35000E-05 1.77806E+09 5.87875E+04
5.36000E-05 1.76470E+09 5.83457E+04
5.37000E-05 1.75146E+09 5.79081E+04
5.38000E-05 1.73835E+09 5.74745E+04
5.39000E-05 1.72536E+09 5.70450E+04
5.40000E-05 1.71249E+09 5.66195E+04
5.41000E-05 1.69974E+09 5.61979E+04
5.42000E-05 1.68710E+09 5.57803E+04
5.43000E-05 1.67459E+09 5.53664E+04
5.44000E-05 1.66219E+09 5.49564E+04
5.45000E-05 1.64990E+09 5.45502E+04
5.46000E-05 1.63773E+09 5.41477E+04
5.47000E-05 1.62566E+09 5.37489E+04
5.48000E-05 1.61371E+09 5.33537E+04
5.49000E-05 1.60187E+09 5.29622E+04
5.50000E-05 1.59013E+09 5.25742E+04
5.51000E-05 1.57851E+09 5.21898E+04
5.52000E-05 1.56698E+09 5.18088E+04
5.53000E-05 1.55557E+09 5.14313E+04
5.54000E-05 1.54425E+09 5.10573E+04
5.55000E-05 1.53304E+09 5.06866E+04
5.56000E-05 1.52193E+09 5.03192E+04
5.57000E-05 1.51092E+09 4.99552E+04
5.58000E-05 1.50001E+09 4.95944E+04
5.59000E-05 1.48919E+09 4.92369E+04
5.60000E-05 1.47848E+09 4.88825E+04
5.61000E-05 1.46786E+09 4.85314E+04
5.62000E-05 1.45733E+09 4.81833E+04
5.63000E-05 1.44690E+09 4.78384E+04
5.64000E-05 1.43656E+09 4.74966E+04
5.65000E-05 1.42631E+09 4.71577E+04
5.66000E-05 1.41615E+09 4.68219E+04
5.67000E-05 1.40609E+09 4.64891E+04
5.68000E-05 1.39611E+09 4.61592E+04
5.69000E-05 1.38622E+09 4.58322E+04
5.70000E-05 1.37642E+09 4.55081E+04
5.71000E-05 1.36670E+09 4.51868E+04
5.72000E-05 1.35707E+09 4.48684E+04
5.73000E-05 1.34752E+09 4.45527E+04
5.74000E-05 1.33806E+09 4.42398E+04
5.75000E-05 1.32867E+09 4.39296E+04
5.76000E-05 1.31937E+09 4.36221E+04
5.77000E-05 1.31016E+09 4.33173E+04
