#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
5.24000E-05 8.72813E+09 2.23006E+05
5.25000E-05 8.66104E+09 2.21291E+05
5.26000E-05 8.59459E+09 2.19594E+05
5.27000E-05 8.52877E+09 2.17912E+05
5.28000E-05 8.46358E+09 2.16246E+05
5.29000E-05 8.39901E+09 2.14596E+05
5.30000E-05 8.33504E+09 2.12962E+05
5.31000E-05 8.27169E+09 2.11343E+05
5.32000E-05 8.20893E+09 2.09740E+05
5.33000E-05 8.14676E+09 2.08152E+05
5.34000E-05 8.08518E+09 2.06578E+05
5.35000E-05 8.02417E+09 2.05019E+05
5.36000E-05 7.96374E+09 2.03475E+05
5.37000E-05 7.90387E+09 2.01946E+05
5.38000E-05 7.84456E+09 2.00430E+05
5.39000E-05 7.78581E+09 1.98929E+05
5.40000E-05 7.72760E+09 1.97442E+05
5.41000E-05 7.66993E+09 1.95968E+05
5.42000E-05 7.61279E+09 1.94509E+05
5.43000E-05 7.55618E+09 1.93062E+05
5.44000E-05 7.50010E+09 1.91629E+05
5.45000E-05 7.44453E+09 1.90209E+05
5.46000E-05 7.38947E+09 1.88803E+05
5.47000E-05 7.33492E+09 1.87409E+05
5.48000E-05 7.28087E+09 1.86028E+05
5.49000E-05 7.22732E+09 1.84660E+05
5.50000E-05 7.17425E+09 1.83304E+05
5.51000E-05 7.12167E+09 1.81960E+05
5.52000E-05 7.06956E+09 1.80629E+05
5.53000E-05 7.01793E+09 1.79310E+05
5.54000E-05 6.96676E+09 1.78002E+05
5.55000E-05 6.91606E+09 1.76707E+05
5.56000E-05 6.86582E+09 1.75423E+05
5.57000E-05 6.81603E+09 1.74151E+05
5.58000E-05 6.76669E+09 1.72890E+05
5.59000E-05 6.71779E+09 1.71641E+05
5.60000E-05 6.66933E+09 1.70403E+05
5.61000E-05 6.62131E+09 1.69176E+05
5.62000E-05 6.57371E+09 1.67960E+05
5.63000E-05 6.52654E+09 1.66755E+05
5.64000E-05 6.47979E+09 1.65560E+05
5.65000E-05 6.43346E+09 1.64376E+05
5.66000E-05 6.38753E+09 1.63203E+05
5.67000E-05 6.34202E+09 1.62040E+05
5.68000E-05 6.29690E+09 1.60887E+05
5.69000E-05 6.25219E+09 1.59745E+05
5.70000E-05 6.20786E+09 1.58612E+05
5.71000E-05 6.16393E+09 1.57490E+05
5.72000E-05 6.12039E+09 1.56377E+05
5.73000E-05 6.07722E+09 1.55274E+05
5.74000E-05 6.03444E+09 1.54181E+05
5.75000E-05 5.99202E+09 1.53098E+05
5.76000E-05 5.94998E+09 1.52023E+05
5.77000E-05 5.90831E+09 1.50959E+05
